id,behavior
0,MB_NORMAL
1,MB_NORMAL
2,MB_NORMAL
3,MB_NORMAL
4,MB_NORMAL
5,MB_NORMAL
6,MB_NORMAL
7,MB_NORMAL
8,MB_BERRY_TREE_SOIL
9,MB_BERRY_TREE_SOIL
10,MB_BERRY_TREE_SOIL
11,MB_TALL_GRASS
12,MB_TALL_GRASS
13,MB_TALL_GRASS
14,MB_TALL_GRASS
15,MB_TALL_GRASS
16,MB_NORMAL
17,MB_NORMAL
18,MB_NORMAL
19,MB_NORMAL
20,MB_NORMAL
21,MB_NORMAL
22,MB_NORMAL
23,MB_NORMAL
24,MB_NORMAL
25,MB_NORMAL
26,MB_NORMAL
27,MB_NORMAL
28,MB_NORMAL
29,MB_NORMAL
30,MB_NORMAL
31,MB_NORMAL
32,MB_NORMAL
33,MB_NORMAL
34,MB_NORMAL
35,MB_NORMAL
36,MB_NORMAL
37,MB_NORMAL
38,MB_NORMAL
39,MB_NORMAL
40,MB_NORMAL
41,MB_NORMAL
42,MB_NORMAL
43,MB_NORMAL
44,MB_NORMAL
45,MB_NORMAL
46,MB_NORMAL
47,MB_NORMAL
48,MB_NORMAL
49,MB_NORMAL
50,MB_NORMAL
51,MB_NORMAL
52,MB_NORMAL
53,MB_NORMAL
54,MB_NORMAL
55,MB_NORMAL
56,MB_NORMAL
57,MB_NORMAL
58,MB_NORMAL
59,MB_NORMAL
60,MB_NORMAL
61,MB_NORMAL
62,MB_NORMAL
63,MB_NORMAL
64,MB_NORMAL
65,MB_ANIMATED_DOOR
66,MB_NORMAL
67,MB_NORMAL
68,MB_JUMP_SOUTH
69,MB_JUMP_SOUTH
70,MB_JUMP_SOUTH
71,MB_NORMAL
72,MB_NORMAL
73,MB_NORMAL
74,MB_NORMAL
75,MB_NORMAL
76,MB_NORMAL
77,MB_NORMAL
78,MB_NORMAL
79,MB_NORMAL
80,MB_NORMAL
81,MB_NORMAL
82,MB_NORMAL
83,MB_NORMAL
84,MB_NORMAL
85,MB_NORMAL
86,MB_NORMAL
87,MB_NORMAL
88,MB_NORMAL
89,MB_NORMAL
90,MB_NORMAL
91,MB_NORMAL
92,MB_NORMAL
93,MB_NORMAL
94,MB_NORMAL
95,MB_NORMAL
96,MB_NORMAL
97,MB_NORMAL
98,MB_NORMAL
99,MB_NORMAL
100,MB_NORMAL
101,MB_NORMAL
102,MB_NORMAL
103,MB_NORMAL
104,MB_NORMAL
105,MB_NORMAL
106,MB_ANIMATED_DOOR
107,MB_NORMAL
108,MB_NORMAL
109,MB_NORMAL
110,MB_ROCK_STAIRS
111,MB_NORMAL
112,MB_NORMAL
113,MB_NORMAL
114,MB_NORMAL
115,MB_NORMAL
116,MB_NORMAL
117,MB_NORMAL
118,MB_ROCK_STAIRS
119,MB_NORMAL
120,MB_JUMP_SOUTH
121,MB_JUMP_SOUTH
122,MB_NORMAL
123,MB_NORMAL
124,MB_NORMAL
125,MB_NORMAL
126,MB_NORMAL
127,MB_NORMAL
128,MB_JUMP_SOUTH
129,MB_JUMP_SOUTH
130,MB_SIDEWAYS_STAIRS_LEFT_SIDE_TOP
131,MB_NORMAL
132,MB_NORMAL
133,MB_NORMAL
134,MB_NORMAL
135,MB_NORMAL
136,MB_JUMP_SOUTH
137,MB_JUMP_SOUTH
138,MB_SIDEWAYS_STAIRS_LEFT_SIDE
139,MB_NORMAL
140,MB_NORMAL
141,MB_NORMAL
142,MB_NON_ANIMATED_DOOR
143,MB_NORMAL
144,MB_JUMP_SOUTH
145,MB_JUMP_SOUTH
146,MB_SIDEWAYS_STAIRS_LEFT_SIDE_BOTTOM
147,MB_NORMAL
148,MB_NORMAL
149,MB_NORMAL
150,MB_NORMAL
151,MB_NORMAL
152,MB_NORMAL
153,MB_NORMAL
154,MB_NORMAL
155,MB_NORMAL
156,MB_NORMAL
157,MB_NORMAL
158,MB_NORMAL
159,MB_NORMAL
160,MB_NORMAL
161,MB_NORMAL
162,MB_NORMAL
163,MB_NORMAL
164,MB_NORMAL
165,MB_NORMAL
166,MB_NORMAL
167,MB_NORMAL
168,MB_NORMAL
169,MB_NORMAL
170,MB_NORMAL
171,MB_NORMAL
172,MB_NORMAL
173,MB_NORMAL
174,MB_NORMAL
175,MB_NORMAL
176,MB_NORMAL
177,MB_NORMAL
178,MB_NORMAL
179,MB_NORMAL
180,MB_NORMAL
181,MB_NORMAL
182,MB_NORMAL
183,MB_NORMAL
184,MB_NORMAL
185,MB_NORMAL
186,MB_NORMAL
187,MB_NORMAL
188,MB_NORMAL
189,MB_NORMAL
190,MB_NORMAL
191,MB_NORMAL
192,MB_NORMAL
193,MB_NORMAL
194,MB_NORMAL
195,MB_NORMAL
196,MB_NORMAL
197,MB_NORMAL
198,MB_NORMAL
199,MB_NORMAL
200,MB_NORMAL
201,MB_NORMAL
202,MB_NORMAL
203,MB_NORMAL
204,MB_NORMAL
205,MB_NORMAL
206,MB_NORMAL
207,MB_NORMAL
208,MB_NORMAL
209,MB_NORMAL
210,MB_NORMAL
211,MB_NORMAL
212,MB_NORMAL
213,MB_SIDEWAYS_STAIRS_RIGHT_SIDE_TOP
214,MB_JUMP_WEST
215,MB_JUMP_EAST
216,MB_NORMAL
217,MB_NORMAL
218,MB_NORMAL
219,MB_NORMAL
220,MB_NORMAL
221,MB_SIDEWAYS_STAIRS_RIGHT_SIDE
222,MB_JUMP_WEST
223,MB_JUMP_EAST
224,MB_NORMAL
225,MB_NORMAL
226,MB_NORMAL
227,MB_NORMAL
228,MB_NORMAL
229,MB_SIDEWAYS_STAIRS_RIGHT_SIDE_BOTTOM
230,MB_JUMP_WEST
231,MB_JUMP_EAST
232,MB_NORMAL
233,MB_NORMAL
234,MB_NORMAL
235,MB_NORMAL
236,MB_NORMAL
237,MB_NORMAL
238,MB_JUMP_WEST
239,MB_JUMP_EAST
240,MB_JUMP_WEST
241,MB_JUMP_EAST
242,MB_JUMP_WEST
243,MB_JUMP_EAST
244,MB_JUMP_WEST
245,MB_JUMP_EAST
246,MB_JUMP_WEST
247,MB_JUMP_EAST
248,MB_NORMAL
249,MB_NORMAL
250,MB_NORMAL
251,MB_NORMAL
252,MB_NORMAL
253,MB_NORMAL
254,MB_JUMP_WEST
255,MB_JUMP_EAST
256,MB_NORMAL
257,MB_NORMAL
258,MB_NORMAL
259,MB_NORMAL
260,MB_NORMAL
261,MB_NORMAL
262,MB_OCEAN_WATER
263,MB_OCEAN_WATER
264,MB_NORMAL
265,MB_NORMAL
266,MB_NORMAL
267,MB_NORMAL
268,MB_NORMAL
269,MB_NORMAL
270,MB_OCEAN_WATER
271,MB_OCEAN_WATER
272,MB_SHALLOW_WATER
273,MB_SHALLOW_WATER
274,MB_SHALLOW_WATER
275,MB_SAND
276,MB_SAND
277,MB_NORMAL
278,MB_NORMAL
279,MB_NORMAL
280,MB_SHALLOW_WATER
281,MB_SHALLOW_WATER
282,MB_SHALLOW_WATER
283,MB_SAND
284,MB_SAND
285,MB_NORMAL
286,MB_NORMAL
287,MB_NORMAL
288,MB_SHALLOW_WATER
289,MB_SHALLOW_WATER
290,MB_SHALLOW_WATER
291,MB_NORMAL
292,MB_NORMAL
293,MB_NORMAL
294,MB_NORMAL
295,MB_NORMAL
296,MB_NORMAL
297,MB_NORMAL
298,MB_NORMAL
299,MB_SIDEWAYS_STAIRS_RIGHT_SIDE_TOP
300,MB_SIDEWAYS_STAIRS_LEFT_SIDE_TOP
301,MB_NORMAL
302,MB_NORMAL
303,MB_NORMAL
304,MB_LONG_GRASS
305,MB_NORMAL
306,MB_NORMAL
307,MB_SIDEWAYS_STAIRS_RIGHT_SIDE
308,MB_SIDEWAYS_STAIRS_LEFT_SIDE
309,MB_NORMAL
310,MB_NORMAL
311,MB_NORMAL
312,MB_LONG_GRASS_SOUTH_EDGE
313,MB_NORMAL
314,MB_NORMAL
315,MB_SIDEWAYS_STAIRS_RIGHT_SIDE_BOTTOM
316,MB_SIDEWAYS_STAIRS_LEFT_SIDE_BOTTOM
317,MB_NORMAL
318,MB_NORMAL
319,MB_NORMAL
320,MB_NORMAL
321,MB_NORMAL
322,MB_OCEAN_WATER
323,MB_OCEAN_WATER
324,MB_OCEAN_WATER
325,MB_OCEAN_WATER
326,MB_OCEAN_WATER
327,MB_OCEAN_WATER
328,MB_SIGNPOST
329,MB_SIGNPOST
330,MB_OCEAN_WATER
331,MB_OCEAN_WATER
332,MB_OCEAN_WATER
333,MB_OCEAN_WATER
334,MB_OCEAN_WATER
335,MB_OCEAN_WATER
336,MB_OCEAN_WATER
337,MB_OCEAN_WATER
338,MB_OCEAN_WATER
339,MB_NORMAL
340,MB_NORMAL
341,MB_NORMAL
342,MB_OCEAN_WATER
343,MB_OCEAN_WATER
344,MB_OCEAN_WATER
345,MB_OCEAN_WATER
346,MB_OCEAN_WATER
347,MB_NORMAL
348,MB_NORMAL
349,MB_NORMAL
350,MB_NORMAL
351,MB_NORMAL
352,MB_NORMAL
353,MB_NORMAL
354,MB_NORMAL
355,MB_NORMAL
356,MB_NORMAL
357,MB_NORMAL
358,MB_NORMAL
359,MB_NORMAL
360,MB_NORMAL
361,MB_NORMAL
362,MB_NORMAL
363,MB_NORMAL
364,MB_NORMAL
365,MB_NORMAL
366,MB_NORMAL
367,MB_NORMAL
368,MB_NORMAL
369,MB_NORMAL
370,MB_NORMAL
371,MB_PUDDLE
372,MB_PUDDLE
373,MB_PUDDLE
374,MB_EAST_ARROW_WARP
375,MB_WEST_ARROW_WARP
376,MB_NORMAL
377,MB_NON_ANIMATED_DOOR
378,MB_NORMAL
379,MB_PUDDLE
380,MB_PUDDLE
381,MB_PUDDLE
382,MB_NORMAL
383,MB_NORMAL
384,MB_NORMAL
385,MB_NORMAL
386,MB_NORMAL
387,MB_PUDDLE
388,MB_PUDDLE
389,MB_PUDDLE
390,MB_POND_WATER
391,MB_POND_WATER
392,MB_POND_WATER
393,MB_POND_WATER
394,MB_POND_WATER
395,MB_OCEAN_WATER
396,MB_OCEAN_WATER
397,MB_OCEAN_WATER
398,MB_POND_WATER
399,MB_POND_WATER
400,MB_POND_WATER
401,MB_POND_WATER
402,MB_POND_WATER
403,MB_OCEAN_WATER
404,MB_OCEAN_WATER
405,MB_OCEAN_WATER
406,MB_POND_WATER
407,MB_POND_WATER
408,MB_OCEAN_WATER
409,MB_OCEAN_WATER
410,MB_OCEAN_WATER
411,MB_OCEAN_WATER
412,MB_OCEAN_WATER
413,MB_OCEAN_WATER
414,MB_OCEAN_WATER
415,MB_OCEAN_WATER
416,MB_OCEAN_WATER
417,MB_OCEAN_WATER
418,MB_OCEAN_WATER
419,MB_OCEAN_WATER
420,MB_OCEAN_WATER
421,MB_OCEAN_WATER
422,MB_OCEAN_WATER
423,MB_OCEAN_WATER
424,MB_OCEAN_WATER
425,MB_NORMAL
426,MB_OCEAN_WATER
427,MB_NORMAL
428,MB_NORMAL
429,MB_NORMAL
430,MB_OCEAN_WATER
431,MB_OCEAN_WATER
432,MB_OCEAN_WATER
433,MB_OCEAN_WATER
434,MB_OCEAN_WATER
435,MB_OCEAN_WATER
436,MB_OCEAN_WATER
437,MB_OCEAN_WATER
438,MB_OCEAN_WATER
439,MB_OCEAN_WATER
440,MB_OCEAN_WATER
441,MB_OCEAN_WATER
442,MB_OCEAN_WATER
443,MB_OCEAN_WATER
444,MB_OCEAN_WATER
445,MB_POND_WATER
446,MB_POND_WATER
447,MB_POND_WATER
448,MB_OCEAN_WATER
449,MB_OCEAN_WATER
450,MB_OCEAN_WATER
451,MB_OCEAN_WATER
452,MB_OCEAN_WATER
453,MB_POND_WATER
454,MB_POND_WATER
455,MB_ROCK_STAIRS
456,MB_OCEAN_WATER
457,MB_OCEAN_WATER
458,MB_OCEAN_WATER
459,MB_OCEAN_WATER
460,MB_NORMAL
461,MB_NORMAL
462,MB_NORMAL
463,MB_NORMAL
464,MB_OCEAN_WATER
465,MB_OCEAN_WATER
466,MB_OCEAN_WATER
467,MB_OCEAN_WATER
468,MB_NORMAL
469,MB_NORMAL
470,MB_NORMAL
471,MB_NORMAL
472,MB_OCEAN_WATER
473,MB_OCEAN_WATER
474,MB_NORMAL
475,MB_NORMAL
476,MB_NORMAL
477,MB_NORMAL
478,MB_NORMAL
479,MB_NORMAL
480,MB_ROCK_STAIRS
481,MB_ROCK_STAIRS
482,MB_NORMAL
483,MB_NORMAL
484,MB_NORMAL
485,MB_NORMAL
486,MB_NORMAL
487,MB_NORMAL
488,MB_ROCK_STAIRS
489,MB_ROCK_STAIRS
490,MB_NORTHWARD_CURRENT
491,MB_SOUTHWARD_CURRENT
492,MB_WESTWARD_CURRENT
493,MB_EASTWARD_CURRENT
494,MB_NORMAL
495,MB_NORMAL
496,MB_NORMAL
497,MB_NORMAL
498,MB_NORMAL
499,MB_NORMAL
500,MB_NORMAL
501,MB_NORMAL
502,MB_NORMAL
503,MB_NORMAL
504,MB_NORMAL
505,MB_NORMAL
506,MB_NORMAL
507,MB_NORMAL
508,MB_NORMAL
509,MB_NORMAL
510,MB_NORMAL
511,MB_NORMAL
