id,behavior
6,MB_SIGNPOST
7,MB_SIGNPOST
8,MB_TALL_GRASS
12,MB_ROCK_STAIRS
13,MB_ROCK_STAIRS
18,MB_TALL_GRASS
19,MB_TALL_GRASS
22,MB_TALL_GRASS
23,MB_TALL_GRASS
65,MB_ANIMATED_DOOR
106,MB_ANIMATED_DOOR
112,MB_SIDEWAYS_STAIRS_RIGHT_SIDE_TOP
113,MB_SIDEWAYS_STAIRS_LEFT_SIDE_TOP
114,MB_SIDEWAYS_STAIRS_RIGHT_SIDE_TOP
115,MB_SIDEWAYS_STAIRS_LEFT_SIDE_TOP
118,MB_NON_ANIMATED_DOOR
120,MB_SIDEWAYS_STAIRS_RIGHT_SIDE
121,MB_SIDEWAYS_STAIRS_LEFT_SIDE
122,MB_SIDEWAYS_STAIRS_RIGHT_SIDE
123,MB_SIDEWAYS_STAIRS_LEFT_SIDE
124,MB_ROCK_STAIRS
128,MB_SIDEWAYS_STAIRS_RIGHT_SIDE_BOTTOM
129,MB_SIDEWAYS_STAIRS_LEFT_SIDE_BOTTOM
130,MB_SIDEWAYS_STAIRS_RIGHT_SIDE_BOTTOM
131,MB_SIDEWAYS_STAIRS_LEFT_SIDE_BOTTOM
132,MB_ROCK_STAIRS
171,MB_SIGNPOST
172,MB_SIGNPOST
194,MB_JUMP_SOUTH
195,MB_JUMP_SOUTH
196,MB_JUMP_SOUTH
197,MB_JUMP_SOUTH
198,MB_JUMP_SOUTH
199,MB_JUMP_SOUTH
203,MB_JUMP_SOUTH
204,MB_JUMP_SOUTH
205,MB_JUMP_SOUTH
206,MB_JUMP_SOUTH
207,MB_JUMP_SOUTH
210,MB_JUMP_WEST
211,MB_JUMP_EAST
212,MB_JUMP_WEST
213,MB_JUMP_EAST
214,MB_JUMP_WEST
215,MB_JUMP_EAST
226,MB_JUMP_WEST
227,MB_JUMP_EAST
228,MB_JUMP_WEST
229,MB_JUMP_EAST
230,MB_JUMP_WEST
231,MB_JUMP_EAST
232,MB_TALL_GRASS
233,MB_TALL_GRASS
234,MB_JUMP_WEST
235,MB_JUMP_EAST
236,MB_JUMP_WEST
237,MB_JUMP_EAST
238,MB_JUMP_WEST
239,MB_JUMP_EAST
242,MB_SAND
243,MB_SAND
244,MB_SAND
245,MB_SAND
246,MB_SAND
247,MB_LONG_GRASS
248,MB_ROCK_STAIRS
249,MB_ROCK_STAIRS
250,MB_SAND
251,MB_SAND
252,MB_SAND
253,MB_SAND
254,MB_SAND
255,MB_LONG_GRASS_SOUTH_EDGE
256,MB_ROCK_STAIRS
257,MB_ROCK_STAIRS
260,MB_SAND
261,MB_SAND
262,MB_SAND
270,MB_SOUTH_ARROW_WARP
280,MB_EAST_ARROW_WARP
281,MB_WEST_ARROW_WARP
294,MB_NON_ANIMATED_DOOR
296,MB_POND_WATER
297,MB_POND_WATER
304,MB_POND_WATER
305,MB_POND_WATER
312,MB_OCEAN_WATER
313,MB_OCEAN_WATER
317,MB_POND_WATER
318,MB_POND_WATER
320,MB_OCEAN_WATER
321,MB_OCEAN_WATER
325,MB_POND_WATER
326,MB_POND_WATER
327,MB_POND_WATER
328,MB_OCEAN_WATER
329,MB_OCEAN_WATER
330,MB_POND_WATER
331,MB_POND_WATER
332,MB_POND_WATER
333,MB_OCEAN_WATER
334,MB_OCEAN_WATER
335,MB_EAST_ARROW_WARP
336,MB_OCEAN_WATER
337,MB_OCEAN_WATER
338,MB_POND_WATER
339,MB_POND_WATER
340,MB_POND_WATER
341,MB_OCEAN_WATER
342,MB_OCEAN_WATER
343,MB_NORTH_ARROW_WARP
344,MB_OCEAN_WATER
345,MB_OCEAN_WATER
346,MB_POND_WATER
347,MB_POND_WATER
348,MB_POND_WATER
349,MB_OCEAN_WATER
350,MB_OCEAN_WATER
351,MB_SOUTH_ARROW_WARP
352,MB_OCEAN_WATER
353,MB_OCEAN_WATER
354,MB_POND_WATER
355,MB_POND_WATER
356,MB_POND_WATER
357,MB_OCEAN_WATER
358,MB_OCEAN_WATER
360,MB_OCEAN_WATER
361,MB_OCEAN_WATER
362,MB_POND_WATER
363,MB_POND_WATER
364,MB_POND_WATER
365,MB_SAND
366,MB_SAND
368,MB_OCEAN_WATER
369,MB_OCEAN_WATER
370,MB_OCEAN_WATER
371,MB_OCEAN_WATER
372,MB_OCEAN_WATER
373,MB_SAND
374,MB_SAND
376,MB_OCEAN_WATER
377,MB_OCEAN_WATER
378,MB_OCEAN_WATER
379,MB_OCEAN_WATER
380,MB_OCEAN_WATER
381,MB_SHALLOW_WATER
382,MB_SHALLOW_WATER
383,MB_SHALLOW_WATER
384,MB_OCEAN_WATER
385,MB_OCEAN_WATER
386,MB_OCEAN_WATER
389,MB_SHALLOW_WATER
390,MB_SAND
391,MB_SHALLOW_WATER
392,MB_OCEAN_WATER
393,MB_OCEAN_WATER
394,MB_OCEAN_WATER
397,MB_SHALLOW_WATER
398,MB_SHALLOW_WATER
399,MB_SHALLOW_WATER
400,MB_OCEAN_WATER
401,MB_OCEAN_WATER
402,MB_OCEAN_WATER
405,MB_OCEAN_WATER
406,MB_OCEAN_WATER
407,MB_OCEAN_WATER
408,MB_OCEAN_WATER
409,MB_OCEAN_WATER
410,MB_OCEAN_WATER
411,MB_SHALLOW_WATER
412,MB_SHALLOW_WATER
413,MB_SHALLOW_WATER
414,MB_OCEAN_WATER
