id,behavior
0,MB_NORMAL
1,MB_CAVE
2,MB_NORMAL
3,MB_NORMAL
4,MB_ROCK_STAIRS
5,MB_LADDER
6,MB_CRACKED_FLOOR
7,MB_SOUTH_ARROW_WARP
8,MB_NORMAL
9,MB_NORMAL
10,MB_NORMAL
11,MB_NORMAL
12,MB_NORMAL
13,MB_NORMAL
14,MB_NORMAL
15,MB_NORMAL
16,MB_NORMAL
17,MB_NORMAL
18,MB_NORMAL
19,MB_NORMAL
20,MB_NON_ANIMATED_DOOR
21,MB_NORMAL
22,MB_LADDER
23,MB_LADDER
24,MB_NORMAL
25,MB_NORMAL
26,MB_NORMAL
27,MB_NORMAL
28,MB_NORMAL
29,MB_NORMAL
30,MB_NORMAL
31,MB_NORMAL
32,MB_NORMAL
33,MB_NORMAL
34,MB_NORMAL
35,MB_NORMAL
36,MB_NORMAL
37,MB_NORMAL
38,MB_NORMAL
39,MB_NORMAL
40,MB_JUMP_WEST
41,MB_JUMP_EAST
42,MB_NORMAL
43,MB_NORMAL
44,MB_NORMAL
45,MB_NORMAL
46,MB_LADDER
47,MB_LADDER
48,MB_NORMAL
49,MB_NORMAL
50,MB_NORMAL
51,MB_NORMAL
52,MB_NORMAL
53,MB_NORMAL
54,MB_NORMAL
55,MB_NORMAL
56,MB_NORMAL
57,MB_NORMAL
58,MB_NORMAL
59,MB_NORMAL
60,MB_JUMP_SOUTH
61,MB_JUMP_SOUTH
62,MB_JUMP_SOUTH
63,MB_JUMP_SOUTH
64,MB_NORMAL
65,MB_JUMP_SOUTH
66,MB_JUMP_SOUTH
67,MB_NORMAL
68,MB_NORMAL
69,MB_NORMAL
70,MB_NORMAL
71,MB_NORMAL
72,MB_NORMAL
73,MB_NORMAL
74,MB_NORMAL
75,MB_INTERIOR_DEEP_WATER
76,MB_EAST_ARROW_WARP
77,MB_SIGNPOST
78,MB_NORMAL
79,MB_NORMAL
80,MB_CAVE
81,MB_CAVE
82,MB_CAVE
83,MB_CAVE
84,MB_CAVE
85,MB_CAVE
86,MB_CAVE
87,MB_NORMAL
88,MB_CAVE
89,MB_CAVE
90,MB_CAVE
91,MB_CAVE
92,MB_CAVE
93,MB_CAVE
94,MB_CAVE
95,MB_NORMAL
96,MB_CAVE
97,MB_CAVE
98,MB_CAVE
99,MB_NORMAL
100,MB_NORMAL
101,MB_NORMAL
102,MB_NORMAL
103,MB_NORMAL
104,MB_NORMAL
105,MB_NORMAL
106,MB_NORMAL
107,MB_NORMAL
108,MB_NORMAL
109,MB_NORMAL
110,MB_NORMAL
111,MB_NORMAL
112,MB_NORMAL
113,MB_NORMAL
114,MB_NORMAL
115,MB_CAVE
116,MB_CAVE
117,MB_CAVE
118,MB_CAVE
119,MB_CAVE
120,MB_CAVE
121,MB_CAVE
122,MB_CAVE
123,MB_CAVE
124,MB_CAVE
125,MB_CAVE
126,MB_NORMAL
127,MB_NORMAL
128,MB_CAVE
129,MB_CAVE
130,MB_CAVE
131,MB_CAVE
132,MB_CAVE
133,MB_CAVE
134,MB_CAVE
135,MB_NORMAL
136,MB_EAST_ARROW_WARP
137,MB_NORMAL
138,MB_NORMAL
139,MB_WEST_ARROW_WARP
140,MB_NORMAL
141,MB_NORMAL
142,MB_NORMAL
143,MB_NORMAL
144,MB_NORMAL
145,MB_NORMAL
146,MB_NORMAL
147,MB_NORMAL
148,MB_NORMAL
149,MB_NORMAL
150,MB_NORMAL
151,MB_NORMAL
152,MB_NORMAL
153,MB_NORMAL
154,MB_NORMAL
155,MB_NORMAL
156,MB_NORMAL
157,MB_NORMAL
158,MB_NORMAL
159,MB_NORMAL
160,MB_NORMAL
161,MB_NORMAL
162,MB_NORMAL
163,MB_NORMAL
164,MB_NORMAL
165,MB_NORMAL
166,MB_NORMAL
167,MB_CAVE
168,MB_JUMP_EAST
169,MB_UP_LEFT_STAIR_WARP
170,MB_NORMAL
171,MB_UP_LEFT_STAIR_WARP
172,MB_NORMAL
173,MB_NORMAL
174,MB_NORMAL
175,MB_NORMAL
176,MB_JUMP_EAST
177,MB_NORMAL
178,MB_NORMAL
179,MB_NORMAL
180,MB_NORMAL
181,MB_NORMAL
182,MB_NORMAL
183,MB_NORMAL
184,MB_NORMAL
185,MB_NORMAL
186,MB_UP_RIGHT_STAIR_WARP
187,MB_NORMAL
188,MB_EAST_ARROW_WARP
189,MB_WEST_ARROW_WARP
190,MB_CAVE
191,MB_NORMAL
192,MB_CAVE
193,MB_CAVE
194,MB_CAVE
195,MB_NORMAL
196,MB_NORMAL
197,MB_NORMAL
198,MB_NORMAL
199,MB_NORMAL
